Boiler energy,Boiler space heating energy,Boiler space cooling energy,Boiler space cond'g energy,Boiler DHW energy,Chiller energy,Chiller heat rej fans/pumps energy,System auxiliary energy,DHW & solar heating pump energy,Lights energy,Boiler pump energy [obs],System air fan energy [obs],Aux mech vent fan energy [obs],Boiler process energy,Chiller process energy
5274.382,5274.382,0.0,5274.382,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
5268.6494,5268.6494,0.0,5268.6494,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
5256.6045,5256.6045,0.0,5256.6045,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
5238.038,5238.038,0.0,5238.038,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
5221.4087,5221.4087,0.0,5221.4087,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
5209.8096,5209.8096,0.0,5209.8096,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
5193.476,5193.476,0.0,5193.476,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
5159.643,5159.643,0.0,5159.643,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
5112.8853,5112.8853,0.0,5112.8853,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
4929.499,4929.499,0.0,4929.499,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
4387.117,4387.117,0.0,4387.117,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
3222.6843,3222.6843,0.0,3222.6843,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
2368.6416,2368.6416,0.0,2368.6416,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
2672.204,2672.204,0.0,2672.204,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
3694.5723,3694.5723,0.0,3694.5723,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
4021.6162,4021.6162,0.0,4021.6162,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
4331.7373,4331.7373,0.0,4331.7373,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
4616.424,4616.424,0.0,4616.424,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
4767.9365,4767.9365,0.0,4767.9365,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
4844.518,4844.518,0.0,4844.518,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
4900.6978,4900.6978,0.0,4900.6978,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
4948.92,4948.92,0.0,4948.92,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
4991.046,4991.046,0.0,4991.046,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
5030.9697,5030.9697,0.0,5030.9697,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
5054.087,5054.087,0.0,5054.087,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
5060.6143,5060.6143,0.0,5060.6143,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
5066.6084,5066.6084,0.0,5066.6084,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
5070.437,5070.437,0.0,5070.437,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
5065.2207,5065.2207,0.0,5065.2207,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
5054.731,5054.731,0.0,5054.731,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
5047.359,5047.359,0.0,5047.359,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
5056.5947,5056.5947,0.0,5056.5947,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
5076.8623,5076.8623,0.0,5076.8623,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
4911.962,4911.962,0.0,4911.962,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
4483.661,4483.661,0.0,4483.661,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
4299.3613,4299.3613,0.0,4299.3613,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
4395.6924,4395.6924,0.0,4395.6924,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
4463.0386,4463.0386,0.0,4463.0386,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
4375.069,4375.069,0.0,4375.069,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
4194.293,4194.293,0.0,4194.293,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
4362.0,4362.0,0.0,4362.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
4926.282,4926.282,0.0,4926.282,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
5224.4473,5224.4473,0.0,5224.4473,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
5356.5293,5356.5293,0.0,5356.5293,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
5448.0654,5448.0654,0.0,5448.0654,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
5488.5576,5488.5576,0.0,5488.5576,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
5479.0977,5479.0977,0.0,5479.0977,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
5459.6455,5459.6455,0.0,5459.6455,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
5437.4453,5437.4453,0.0,5437.4453,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
5429.0845,5429.0845,0.0,5429.0845,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
5451.091,5451.091,0.0,5451.091,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
5467.8364,5467.8364,0.0,5467.8364,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
5466.5127,5466.5127,0.0,5466.5127,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
5469.409,5469.409,0.0,5469.409,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
5520.8823,5520.8823,0.0,5520.8823,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
5623.6514,5623.6514,0.0,5623.6514,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
5710.9287,5710.9287,0.0,5710.9287,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
5695.323,5695.323,0.0,5695.323,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
5321.0776,5321.0776,0.0,5321.0776,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
4609.867,4609.867,0.0,4609.867,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
4131.8667,4131.8667,0.0,4131.8667,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
4158.1104,4158.1104,0.0,4158.1104,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
4495.5957,4495.5957,0.0,4495.5957,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
4850.066,4850.066,0.0,4850.066,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
5096.601,5096.601,0.0,5096.601,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
5224.0806,5224.0806,0.0,5224.0806,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
5236.9404,5236.9404,0.0,5236.9404,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
5196.1714,5196.1714,0.0,5196.1714,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
5132.7373,5132.7373,0.0,5132.7373,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
5058.3174,5058.3174,0.0,5058.3174,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
5024.68,5024.68,0.0,5024.68,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
5097.4653,5097.4653,0.0,5097.4653,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
5216.425,5216.425,0.0,5216.425,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
5301.48,5301.48,0.0,5301.48,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
5358.842,5358.842,0.0,5358.842,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
5444.682,5444.682,0.0,5444.682,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
5579.551,5579.551,0.0,5579.551,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
5667.093,5667.093,0.0,5667.093,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
5706.027,5706.027,0.0,5706.027,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
5733.944,5733.944,0.0,5733.944,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
5755.185,5755.185,0.0,5755.185,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
5609.1406,5609.1406,0.0,5609.1406,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
4889.2495,4889.2495,0.0,4889.2495,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
3517.0686,3517.0686,0.0,3517.0686,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
2558.6458,2558.6458,0.0,2558.6458,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
2166.4016,2166.4016,0.0,2166.4016,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
2024.5696,2024.5696,0.0,2024.5696,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
2371.8916,2371.8916,0.0,2371.8916,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
3424.9094,3424.9094,0.0,3424.9094,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
4733.527,4733.527,0.0,4733.527,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
5084.918,5084.918,0.0,5084.918,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
5184.4565,5184.4565,0.0,5184.4565,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
5231.1064,5231.1064,0.0,5231.1064,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
5268.871,5268.871,0.0,5268.871,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
5299.2285,5299.2285,0.0,5299.2285,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
5337.5703,5337.5703,0.0,5337.5703,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
5368.9077,5368.9077,0.0,5368.9077,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
5408.5957,5408.5957,0.0,5408.5957,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
5471.1304,5471.1304,0.0,5471.1304,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
5535.7954,5535.7954,0.0,5535.7954,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
5588.9272,5588.9272,0.0,5588.9272,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
5606.2783,5606.2783,0.0,5606.2783,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
5591.372,5591.372,0.0,5591.372,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
5639.505,5639.505,0.0,5639.505,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
5748.941,5748.941,0.0,5748.941,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
5338.113,5338.113,0.0,5338.113,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
4499.6743,4499.6743,0.0,4499.6743,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
3766.4949,3766.4949,0.0,3766.4949,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
2807.646,2807.646,0.0,2807.646,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
2515.444,2515.444,0.0,2515.444,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
2478.8389,2478.8389,0.0,2478.8389,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
2875.162,2875.162,0.0,2875.162,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
4219.314,4219.314,0.0,4219.314,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
5051.9316,5051.9316,0.0,5051.9316,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
5341.912,5341.912,0.0,5341.912,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
5532.211,5532.211,0.0,5532.211,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
5698.79,5698.79,0.0,5698.79,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
5823.6055,5823.6055,0.0,5823.6055,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
5926.1187,5926.1187,0.0,5926.1187,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
6020.3403,6020.3403,0.0,6020.3403,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
6076.1504,6076.1504,0.0,6076.1504,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
6097.1924,6097.1924,0.0,6097.1924,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
6099.6626,6099.6626,0.0,6099.6626,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
6080.536,6080.536,0.0,6080.536,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
6052.1353,6052.1353,0.0,6052.1353,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
6023.4365,6023.4365,0.0,6023.4365,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
5981.3037,5981.3037,0.0,5981.3037,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
5947.3076,5947.3076,0.0,5947.3076,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
5914.8853,5914.8853,0.0,5914.8853,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
5646.1025,5646.1025,0.0,5646.1025,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
5350.0093,5350.0093,0.0,5350.0093,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
5205.1523,5205.1523,0.0,5205.1523,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
5094.326,5094.326,0.0,5094.326,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
4986.66,4986.66,0.0,4986.66,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
4949.122,4949.122,0.0,4949.122,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
4960.7134,4960.7134,0.0,4960.7134,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
4982.6245,4982.6245,0.0,4982.6245,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
4966.6055,4966.6055,0.0,4966.6055,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
4921.2246,4921.2246,0.0,4921.2246,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
4892.746,4892.746,0.0,4892.746,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
4871.0366,4871.0366,0.0,4871.0366,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
4890.5146,4890.5146,0.0,4890.5146,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
4946.7183,4946.7183,0.0,4946.7183,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
4986.592,4986.592,0.0,4986.592,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
5006.5464,5006.5464,0.0,5006.5464,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
5042.419,5042.419,0.0,5042.419,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
5127.4688,5127.4688,0.0,5127.4688,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
5219.29,5219.29,0.0,5219.29,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
5295.8496,5295.8496,0.0,5295.8496,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
5418.2397,5418.2397,0.0,5418.2397,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
5547.52,5547.52,0.0,5547.52,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
5593.9424,5593.9424,0.0,5593.9424,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
5613.963,5613.963,0.0,5613.963,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
5400.1387,5400.1387,0.0,5400.1387,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
4351.99,4351.99,0.0,4351.99,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
2915.4543,2915.4543,0.0,2915.4543,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
2603.7805,2603.7805,0.0,2603.7805,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
2825.8647,2825.8647,0.0,2825.8647,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
3750.4497,3750.4497,0.0,3750.4497,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
4718.465,4718.465,0.0,4718.465,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
5009.222,5009.222,0.0,5009.222,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
5209.388,5209.388,0.0,5209.388,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
5402.7324,5402.7324,0.0,5402.7324,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
5459.169,5459.169,0.0,5459.169,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
5504.1943,5504.1943,0.0,5504.1943,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
5523.551,5523.551,0.0,5523.551,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
5543.2217,5543.2217,0.0,5543.2217,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
5562.789,5562.789,0.0,5562.789,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
5585.7017,5585.7017,0.0,5585.7017,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
5628.789,5628.789,0.0,5628.789,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
5670.5083,5670.5083,0.0,5670.5083,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
5651.438,5651.438,0.0,5651.438,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
5606.7563,5606.7563,0.0,5606.7563,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
5609.7373,5609.7373,0.0,5609.7373,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
5622.6455,5622.6455,0.0,5622.6455,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
5649.4585,5649.4585,0.0,5649.4585,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
5681.6816,5681.6816,0.0,5681.6816,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
5378.9463,5378.9463,0.0,5378.9463,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
4799.4634,4799.4634,0.0,4799.4634,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
4649.955,4649.955,0.0,4649.955,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
4722.523,4722.523,0.0,4722.523,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
4759.6426,4759.6426,0.0,4759.6426,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
4626.1777,4626.1777,0.0,4626.1777,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
4496.3706,4496.3706,0.0,4496.3706,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
4559.8667,4559.8667,0.0,4559.8667,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
4950.7715,4950.7715,0.0,4950.7715,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
5530.679,5530.679,0.0,5530.679,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
5738.2637,5738.2637,0.0,5738.2637,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
5892.556,5892.556,0.0,5892.556,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
6018.118,6018.118,0.0,6018.118,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
6124.164,6124.164,0.0,6124.164,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
6226.5005,6226.5005,0.0,6226.5005,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
6298.8105,6298.8105,0.0,6298.8105,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
6323.83,6323.83,0.0,6323.83,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
6329.795,6329.795,0.0,6329.795,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
6352.6655,6352.6655,0.0,6352.6655,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
6371.9956,6371.9956,0.0,6371.9956,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
6379.029,6379.029,0.0,6379.029,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
6392.4814,6392.4814,0.0,6392.4814,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
6437.8335,6437.8335,0.0,6437.8335,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
6495.2476,6495.2476,0.0,6495.2476,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
5731.9185,5731.9185,0.0,5731.9185,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
4090.737,4090.737,0.0,4090.737,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
3036.4004,3036.4004,0.0,3036.4004,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
2726.2786,2726.2786,0.0,2726.2786,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
2654.5647,2654.5647,0.0,2654.5647,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
2496.2522,2496.2522,0.0,2496.2522,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
2483.3743,2483.3743,0.0,2483.3743,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
3059.2993,3059.2993,0.0,3059.2993,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
4548.134,4548.134,0.0,4548.134,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
5644.663,5644.663,0.0,5644.663,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
6012.1997,6012.1997,0.0,6012.1997,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
6242.558,6242.558,0.0,6242.558,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
6369.2305,6369.2305,0.0,6369.2305,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
6438.9775,6438.9775,0.0,6438.9775,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
6493.8896,6493.8896,0.0,6493.8896,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
6542.6704,6542.6704,0.0,6542.6704,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
6543.503,6543.503,0.0,6543.503,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
6536.624,6536.624,0.0,6536.624,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
6524.512,6524.512,0.0,6524.512,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
6481.744,6481.744,0.0,6481.744,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
6460.0337,6460.0337,0.0,6460.0337,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
6525.937,6525.937,0.0,6525.937,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
6602.9717,6602.9717,0.0,6602.9717,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
6645.4136,6645.4136,0.0,6645.4136,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
6677.01,6677.01,0.0,6677.01,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
6706.2563,6706.2563,0.0,6706.2563,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
6701.332,6701.332,0.0,6701.332,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
6645.465,6645.465,0.0,6645.465,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
6619.486,6619.486,0.0,6619.486,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
6670.787,6670.787,0.0,6670.787,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
6747.855,6747.855,0.0,6747.855,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
6785.0063,6785.0063,0.0,6785.0063,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
6817.279,6817.279,0.0,6817.279,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
6825.045,6825.045,0.0,6825.045,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
6829.1343,6829.1343,0.0,6829.1343,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
6855.257,6855.257,0.0,6855.257,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
6841.9546,6841.9546,0.0,6841.9546,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
6836.3164,6836.3164,0.0,6836.3164,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
6881.8496,6881.8496,0.0,6881.8496,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
6916.201,6916.201,0.0,6916.201,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
6958.6426,6958.6426,0.0,6958.6426,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
6975.2134,6975.2134,0.0,6975.2134,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
